playerid,PlayerName,position,Team,PA_atc,H_mean,H_p05,H_p50,H_p95,H_mean_t,H_p05_t,H_p50_t,H_p95_t,R_mean,R_p05,R_p50,R_p95,R_mean_t,R_p05_t,R_p50_t,R_p95_t,RBI_mean,RBI_p05,RBI_p50,RBI_p95,RBI_mean_t,RBI_p05_t,RBI_p50_t,RBI_p95_t,HR_mean,HR_p05,HR_p50,HR_p95,HR_mean_t,HR_p05_t,HR_p50_t,HR_p95_t,SB_mean,SB_p05,SB_p50,SB_p95,SB_mean_t,SB_p05_t,SB_p50_t,SB_p95_t,AVG_mean,AVG_p05,AVG_p50,AVG_p95,OBP_mean,OBP_p05,OBP_p50,OBP_p95,SLG_mean,SLG_p05,SLG_p50,SLG_p95
29646,Caleb Durbin,3B,BOS,560,0.2374135781925257,0.1951146548583964,0.23605863109398642,0.28315166145434745,132.99066666666664,107,132,161,0.12744556954219102,0.09583846522480086,0.12675587386100984,0.16098619586267496,71.39766666666667,53,71,92,0.10463604343427334,0.07536476825493126,0.10362227859646889,0.13720749660974932,58.58983333333333,42,58,77,0.02215899524198208,0.010412471462528902,0.021393970868654112,0.03654596032737762,12.408833333333327,6,12,21,0.027924784294037098,0.012630362870207789,0.02692564991087666,0.04670674215710819,15.648000000000001,7,15,26,0.2630014443832747,0.2305848691234924,0.2622586282678432,0.2967372352018987,0.3283419015145043,0.2940370770532216,0.32778607615241717,0.364181715630688,0.39696897375631623,0.3394164298303558,0.39551837577487536,0.45871224047357256
29668,Marcelo Mayer,3B,BOS,406,0.2189120652995999,0.17274187933715057,0.21762965729194036,0.26892592723896186,88.885,69,88,111,0.11323283378389071,0.08132092005513292,0.11208844610617377,0.14847563825403476,45.974,33,46,61,0.11198045347269621,0.07754674606832351,0.11105774257942859,0.1506727988400285,45.471,31,45,62,0.029760589569828542,0.012592660171977394,0.028668469607320314,0.050359896314720744,12.084666666666669,5,12,21,0.007193807250982066,0,0.005187487369669777,0.019410288711404065,2.9223333333333317,0,2,8,0.2379916463794096,0.20614392650079214,0.23735572682655776,0.27049774992265246,0.3005392808277017,0.26782357746501023,0.30024624074181755,0.3346050753733663,0.38890386356857515,0.3306359882481869,0.38695001024414755,0.45209078891264876
29695,Matt McLain,2B,CIN,616,0.19199041954577842,0.1558449767453935,0.19164927142458235,0.230394544250009,118.164,94,118,143,0.11639950810107047,0.08881373171573893,0.1156671954831602,0.14657672368467073,71.64666666666668,54,71,92,0.0919611978439062,0.06758659358885624,0.09125501581372222,0.11943265301065789,56.600666666666676,41,56,74,0.024345567664398285,0.01212793895717135,0.023603171304709628,0.03937320793495701,14.981666666666667,7,15,24,0.02663535222893475,0.012445351361019588,0.02568510247665135,0.04403132729976776,16.393166666666662,8,16,27,0.21266093512583215,0.1871541180366151,0.2122587973544719,0.2395995524698713,0.2941568218315674,0.2656109738761194,0.2938013355987038,0.324140495080977,0.3472920017865302,0.30128348586993464,0.346303281023007,0.3970014889805545
29704,Braxton Fulford,C,COL,205,0.19496538256780194,0.14041816223981382,0.19345004626477175,0.25336078941682383,39.94133333333334,28,40,53,0.0998123323264555,0.062170316678774824,0.09871629187621987,0.14245553383549361,20.445499999999996,13,20,29,0.10404944919587958,0.061962045444733514,0.10246431125098451,0.15123672051880618,21.311666666666667,12.949999999999989,21,31,0.025881140029165157,0.005116605737192217,0.024230235277782123,0.05120353158846542,5.299833333333333,1,5,10,0.005648724519568784,0,0.004811571360249547,0.01863211189857156,1.1586666666666665,0,1,4,0.2129650888768076,0.18281372559192494,0.21247760738387844,0.24462152370921658,0.282521677589155,0.2510473733065251,0.28195774378520877,0.31614392492918336,0.3476652575613291,0.289658720129869,0.34560367021037725,0.41139117760675464
29712,Colson Montgomery,SS,CHW,602,0.2347361227872993,0.19220367275105946,0.23398453657139717,0.2792622150317675,141.3115,114,141,171,0.1407574035962246,0.1072077354625864,0.14010802720334672,0.176630653108063,84.727,64,84,108,0.16908964036019392,0.12789098236677438,0.16744099506122773,0.21581528204161782,101.80416666666669,76,101,131,0.06967833912479605,0.04180031468234843,0.06808443335583103,0.10290153397386488,41.94033333333333,25,41,62,0.00639689681506475,0,0.005163486882010199,0.016099077293358775,3.8476666666666652,0,3,10,0.26117582066462297,0.22920168729197854,0.26043777617662073,0.29619895892262255,0.3272685014417621,0.2935888552626036,0.32662987490661016,0.36237297182121725,0.5262001025407856,0.4506696795409275,0.5241535983219163,0.6085203728829423
29715,Hunter Goodman,C,COL,583,0.2518334657892871,0.20768922138301968,0.2508044656801395,0.29959938011154885,146.87383333333332,119,146,177,0.13426885335506286,0.10270052099385563,0.13324660557619183,0.16983779661449658,78.33283333333333,59,77,100,0.18733671552954229,0.14400633924183723,0.1856783378962388,0.23600148192259907,109.26333333333335,83,108,139,0.07258022639326268,0.04485442192839141,0.07106586623183717,0.10546740263550829,42.337333333333305,26,41,62,0.003210431141507624,0,0.00314107661513786,0.008589414538728364,1.8724999999999994,0,2,5,0.27815231072061636,0.2465660321400157,0.27739549685647635,0.3115164479122483,0.33392472343568486,0.3012487473117882,0.3333823295945588,0.36757895061374113,0.5523510467540773,0.4770580394232999,0.5504429907198469,0.6359412638989506
29766,Zack Gelof,2B,ATH,112,0.1579053736451364,0.09546394053944277,0.15625579861566008,0.22566628836921415,17.669333333333338,11,17,25,0.09269035555598747,0.045764207224285605,0.09093562854100419,0.14516853729445198,10.374000000000002,5,10,16,0.07268893230508944,0.029993306731059856,0.07071469915208901,0.11943858853095886,8.133833333333332,3,8,13,0.017683815985002075,0,0.017420311970035046,0.04294751474863145,1.9785000000000001,0,2,5,0.02833280847558051,0,0.026436521795071492,0.06138798244676118,3.170166666666669,0,3,7,0.1669583809991065,0.14419369870626433,0.166508813132686,0.191175117519977,0.23939949253844456,0.2134990413702163,0.2389981875008525,0.2662321427851749,0.2682309266959739,0.22802708146639836,0.26681859327864055,0.311842856005168
29779,Max Muncy,2B/3B,ATH,315,0.21222092005834753,0.16295730619329174,0.21119868794439967,0.2650955407662742,66.8485,51,66,84,0.1042005141634018,0.07150320280025589,0.10271007197971153,0.141889734062588,32.82366666666667,22,32,45,0.10745870981117334,0.07227255941422016,0.10627487753110143,0.14710210212514963,33.85433333333334,22,33,47,0.027335694752196684,0.010153005760449163,0.026075508813193503,0.0480446327458184,8.613,3,8,15,0.006431362302424792,0,0.005993074288487768,0.01820374902415884,2.0258333333333325,0,2,6,0.22803662659009244,0.19819363130853612,0.2277938183690912,0.25963465125963203,0.28467852814413785,0.25314054687562937,0.284167803601455,0.3176657304289206,0.3676183722983651,0.31395667845522546,0.3659949740734111,0.4270153459780427
29788,Brett Harris,3B,ATH,154,0.16067838794870404,0.10637317295755433,0.15909961839422512,0.22132130728458044,24.751999999999995,16,24,34,0.09114050487506051,0.05077789589797175,0.08915920123891202,0.13598049355167063,14.041999999999998,8,14,21,0.07967187384405139,0.04083153173709898,0.07775387202523414,0.12503273585618607,12.273833333333329,6,12,19,0.01947164007770187,0,0.018851821040166517,0.04315477689298353,3,0,3,7,0.007373212962218341,0,0.006385587322185493,0.024676595845035877,1.1368333333333334,0,1,4,0.17330237930275738,0.14727303457985552,0.17250844140252494,0.20114623865341066,0.2560437620968009,0.22554057795019813,0.25587161176301126,0.28765994489545116,0.2821595740087104,0.2350009226632312,0.28092856161220375,0.335003198101046
29794,Kyle Manzardo,1B/DH,CLE,588,0.2149642310115121,0.17564724442223792,0.21430533945116553,0.25619439656274945,126.33966666666666,101,126,153,0.11467716572829938,0.08584618349190123,0.11393727269100934,0.14577042931880269,67.40966666666665,49,67,87,0.1445279518975634,0.10939638940060825,0.14324433786039323,0.1835300042702263,84.94400000000002,63,84,109,0.05098250614368677,0.02986279543857408,0.049534121741387153,0.07624409490155121,29.970499999999994,17,29,45,0.00265895494522394,0,0.001761701278714243,0.0076664314469296144,1.5641666666666678,0,1,5,0.2397069279439275,0.21051595612770266,0.23930833235442817,0.2703029483235312,0.3126635530654585,0.2806114371212037,0.3124186983220135,0.34655171702448545,0.45339801279932185,0.3897562007453606,0.4516774309603868,0.5237638648887072
29844,Liam Hicks,C/1B,MIA,305,0.23182232940596403,0.1810024291229877,0.23022089632377835,0.2868486226535245,70.75583333333333,54,70,89,0.10891319861326447,0.07277678859419318,0.10805899641298035,0.14783314794951433,33.24733333333333,22,33,45,0.099541415734148,0.06465319718553468,0.09852296851384947,0.13849541069064994,30.3815,20,30,43,0.01899222414474106,0.0063412977890649576,0.017951343060076043,0.03591476593613102,5.796166666666668,2,5,11,0.005647586348991935,0,0.003497428213881934,0.016216689598587186,1.7243333333333328,0,1,5,0.25699132068793235,0.22496615016243848,0.25631468113375877,0.2913384399572057,0.3219932452492852,0.28785707341809114,0.32135394004276885,0.358351874619614,0.3698721709790692,0.31455287113686403,0.36804440156201934,0.4317052894009693
29858,Denzel Clarke,OF,ATH,420,0.2126515300835669,0.16680192340326408,0.21146527575982751,0.2609950921277158,89.35216666666666,69,89,111,0.1141027862210388,0.08256680019149867,0.11342469711200832,0.14886957256703248,47.946999999999996,34,48,63,0.09111534462907471,0.060932407355103795,0.09007065453762825,0.1259416165966338,38.28000000000001,25,38,53,0.02070682915485015,0.0073101060856161195,0.01958703845422111,0.037117746823335816,8.704333333333334,3,8,16,0.03166933656723947,0.010518366083762953,0.029333031346234224,0.060014394227810845,13.308166666666667,4,12,25,0.23137887969354945,0.19907538855195486,0.2307792882050928,0.2665096708900279,0.2971688154908707,0.2638845962453215,0.2966408550450635,0.33199713271877473,0.35239512652008437,0.2954082954590214,0.35055355165750934,0.41655951921748424
29931,Jacob Young,OF,WSN,350,0.22421143118448675,0.17662217241190137,0.2230179419575754,0.27498906983734894,78.43866666666666,61,78,97,0.11064326977930446,0.07761778395777177,0.11004081102634482,0.14559871175423422,38.7035,27,38,51,0.07467742008947359,0.04804104488080279,0.0738242360912621,0.1030375738677887,26.121166666666664,17,26,36,0.011567981499319974,0.002815385491435216,0.011192621448676587,0.022686363129346746,4.044999999999999,1,4,8,0.0406692858619946,0.018879515864565596,0.0394604247144497,0.06693719285407854,14.234166666666662,7,14,23,0.24491800175621642,0.21656757211200126,0.24431235343182034,0.2742633259737839,0.30860010423415213,0.27970068080858335,0.30822492617922453,0.33926735157177035,0.3180066903539291,0.27339917844738365,0.3167543712136006,0.36607862211194336
29993,Brady House,3B,WSN,525,0.21694283989914792,0.17444357078910785,0.21626104899876064,0.2614129304311905,113.84833333333331,90,113,139,0.10573540054557616,0.07753827102055084,0.10495716362651085,0.1367223637807871,55.4895,40,55,73,0.09999219849919627,0.0709845284656685,0.09921238978285925,0.13250665062715927,52.48233333333334,37,52,70,0.02276209447012307,0.009980699982189459,0.021921605918880382,0.03835502459823725,11.944333333333333,5,12,20,0.014880791067683887,0.003810186008769926,0.013629371161728143,0.030102442559511524,7.807333333333332,2,7,16,0.23134917234524227,0.20179291259788207,0.23072742387060746,0.2625605688900852,0.28435149692675554,0.25310820179939797,0.28374546412937657,0.3169377977454857,0.3533173670791825,0.3025002137855531,0.3515579854231311,0.4084171169499512
29995,Daylen Lile,OF,WSN,553,0.2632354272717547,0.21643058730692083,0.2627996119535181,0.31119555501071217,145.584,117,145,176,0.14574666430029456,0.11125081926366637,0.1448962242145945,0.1822430045082847,80.59833333333333,61,80,102,0.13176568465215993,0.09719490461321656,0.1311145444463786,0.16798905542920947,72.88283333333334,53,72,94,0.03625541229185449,0.01956115217283433,0.03523575257126433,0.05670859874993236,20.050666666666668,11,19,31,0.02270291528990875,0.008538533712460255,0.021275693366921346,0.041714354603171216,12.560999999999996,5,12,23,0.2925006032123575,0.2595895265905387,0.2915669174020207,0.32779607695735297,0.3548320260107713,0.3203871968227012,0.35429067263137926,0.3907710126227418,0.4934390062501774,0.4261450259595478,0.4916755735878097,0.567476518423864
30011,Christian Encarnacion-Strand,1B,CIN,7,0.1790561505594019,0,0.14472462728041335,0.4547748794907738,1.2525000000000013,0,1,3,0.09323030295104463,0,0,0.2988438431032246,0.6526666666666664,0,0,2,0.10822214777179974,0,0.13232263181291265,0.31126935437036607,0.7573333333333326,0,1,2,0.03132164279537799,0,0,0.14964280953133888,0.21949999999999997,0,0,1,0.004020200221992636,0,0,0,0.028166666666666736,0,0,0,0.18764154920168347,0.16343882964379416,0.18726559999063225,0.2136288736413819,0.2495656595069985,0.2234364159537079,0.24913075110124921,0.27776752412874073,0.3304529314728942,0.28127648239215985,0.3289678013143637,0.3841426505697334
30038,Carson Williams,SS,TBR,434,0.1847094847031062,0.14422576026456496,0.1837735810024984,0.22837200701914548,80.04650000000001,62,80,100,0.10377991944960827,0.07403468145170976,0.10288487775369393,0.1368186939108607,44.98233333333332,32,45,60,0.09838782544796396,0.06746098132821175,0.09712879341171218,0.13280388096025328,42.64816666666667,29,42,58,0.02790414513177804,0.011557152015663059,0.026759883179372175,0.047784259741402095,12.094999999999999,5,12,21,0.019155814374639535,0.0039322819650617225,0.016567915102161775,0.042545215820744824,8.3065,1.9499999999999886,7,19,0.1951564101826877,0.16777529170079902,0.1945220977645294,0.22509407294266331,0.25482387166958775,0.22576495377090638,0.2542879626081095,0.2860403818413767,0.3342150188935318,0.28330539948556027,0.333473314584919,0.3896785383805537
30116,Seiya Suzuki,DH/OF,CHC,623,0.23746794657833548,0.19893228303665225,0.23708481091212164,0.2773827026607552,148.08216666666664,121,148,176,0.1386279285660174,0.1078575665267631,0.1381627048916102,0.17034815478667514,86.44966666666667,66,86,108,0.1538266678132233,0.11994020416736077,0.15317526703623421,0.18941992557287124,95.93016666666668,74,95,120,0.053823804126055384,0.0336766474520857,0.0526718779830227,0.07852914239840925,33.564833333333326,21,33,49,0.009828634765600842,0.0031091002259945283,0.00931330958115164,0.01916965387274422,6.130499999999996,2,6,12,0.27090428873479167,0.24558034184393113,0.27054588884989633,0.29688665429269545,0.3515143497813093,0.3239357949745863,0.3512932030814168,0.37930101038554087,0.5075049792339079,0.4520418481666553,0.5061772159037666,0.5665457541892615
31166,Heston Kjerstad,OF,BAL,28,0.19052301523041185,0.06928390969238452,0.18252950435316118,0.3368695436884877,5.335166666666667,2,5,10,0.10122276587238968,0,0.10202387175337366,0.21096858840209667,2.8336666666666654,0,3,6,0.09307303105154416,0,0.0771098257272122,0.20127867331702604,2.604833333333334,0,2,6,0.023476885407987008,0,0,0.07475578953501125,0.6575000000000009,0,0,2,0.009560458540567574,0,0,0.03838735372294904,0.2678333333333335,0,0,1,0.2041114599457023,0.1752404043301664,0.20360761944076655,0.23428537058577245,0.27491010955514683,0.24398705638218093,0.27458021852533904,0.30626742168662274,0.33129253363011424,0.27761054085879855,0.3296967309560956,0.39066045658221493
31347,Zach Neto,SS,LAA,665,0.24508018090211037,0.20631703110873975,0.2442348534924138,0.28687952451171395,162.7445,134,162,193,0.15356971908863787,0.1205471529447139,0.1528671164628449,0.18939521395754533,101.98200000000001,79,101,127,0.14600963796223915,0.11288567675979207,0.14513488885724105,0.18243766347700177,96.95083333333334,74,96,122.05000000000018,0.05143717665390682,0.0315192346627004,0.05031002084770837,0.07478099003312971,34.16600000000001,21,33,50,0.04029814204717548,0.022148345395550363,0.03890427039959582,0.06275726244241324,26.757166666666667,15,26,42,0.27498834065441785,0.24616940387501565,0.2746231638620168,0.30497596869475574,0.3446770377750252,0.31537592313782303,0.3443339987914723,0.37460344702372733,0.5109239942308812,0.44734937005583136,0.5089555584320864,0.5799003449783
31349,Victor Scott II,OF,STL,581,0.1997424858518324,0.16215306982246647,0.19903440712396311,0.23897733238387533,116.05183333333335,92,116,142,0.11533505993346625,0.0867906638946509,0.11461891241009178,0.14628764678252604,67.01816666666666,49,66,86,0.08613916068008681,0.06128169375524004,0.08541788146376011,0.113509161798601,50.04633333333334,35,49,67,0.018921420672680687,0.008588910199397781,0.018228996556623488,0.03204645259018451,10.996833333333333,5,11,19,0.05576680066898787,0.031731682187464215,0.0544033606324754,0.08564071616235314,32.387,18,32,50,0.21875306514703646,0.19099048824787807,0.21795244315065432,0.24884613210019163,0.2882034365203169,0.2577011828246624,0.2878160230723149,0.32024007007680955,0.3356181664345334,0.2857086522439369,0.3342567446212494,0.39014026283029796
31363,Graham Pauley,3B,MIA,301,0.2086048798557067,0.15880621135210063,0.20725960233267077,0.2635124728274698,62.78383333333333,47,62,80,0.11337150499472198,0.07811274620471768,0.11209658165896771,0.153665671438852,34.11766666666667,23,34,47,0.1003587913203255,0.06511250494592961,0.09909451231512649,0.14053392594076736,30.202833333333338,19,30,43,0.024404745050869345,0.009341134642061518,0.023267425620767064,0.04381037804819286,7.342333333333335,3,7,13,0.011115680417304243,0,0.009814697464872126,0.026827410104993902,3.341166666666667,0,3,8,0.23123888754420852,0.198328019825282,0.2310055257302406,0.26519503991204385,0.30548295074288356,0.27149618471044645,0.30504351452852707,0.34082777812559606,0.366648512488561,0.30819973396248557,0.36407317004649703,0.43166980344816414
31370,Jakob Marsee,OF,MIA,581,0.26442363458030793,0.21607192421252017,0.26345504452752233,0.31550990690941666,153.57083333333333,124,153,186,0.1486399475225413,0.11409831222188932,0.14763079539186447,0.18560239124164,86.36166666666665,65,86,110,0.12868336155405746,0.09384350809438477,0.12782101950935898,0.16673962995957048,74.74916666666664,54,74,98,0.03431260515790764,0.017815714592364192,0.03302413128917304,0.054978872406294725,19.928500000000007,10,19,32,0.04789622817863725,0.023613809247960953,0.04595540471029225,0.07871092245571996,27.815500000000004,14,27,46,0.29426873265190695,0.2589157169319473,0.2938047676900076,0.3319600126200186,0.3562916952362461,0.3204816116637078,0.3559128138028945,0.3929794878804971,0.4866765283461943,0.4140039236097359,0.4840203751425358,0.5683938708535548
31382,Dalton Rushing,C,LAD,168,0.19147832010252508,0.13206710033248373,0.18997547190032985,0.2561490185859006,32.187,22,32,43,0.09965364359754636,0.05807555983395554,0.09829249088760844,0.1453590152202484,16.751666666666665,10,17,25,0.11604653875719026,0.06726846647989669,0.11498514732645977,0.17007154858865894,19.506833333333333,11,19,29,0.03391154808032732,0.011103848474187014,0.03109499942179874,0.06513009913483156,5.700166666666669,2,5,11,0.0032129194884530084,0,0,0.01242737754622511,0.5396666666666663,0,0,2,0.20860674236693807,0.1791104441575691,0.20775787915537575,0.24053100323554227,0.27760639425020994,0.24631520318077646,0.2772572458715603,0.31077324052027644,0.36490667323740184,0.3075480689067747,0.36357768564525383,0.4293554516581708
31394,Brooks Baldwin,OF,CHW,399,0.22057458832617843,0.1739652120985761,0.21927322293328386,0.2697096284615843,88.103,69,88,109,0.12368455025848867,0.09010553590481149,0.12252136797153171,0.16187048357819245,49.399166666666666,35,49,65,0.12202094672020865,0.08629018048302711,0.12064509909834094,0.1613863036162087,48.72633333333333,34,48,65,0.03675466649660711,0.017876314337021516,0.03540640207163477,0.059360946813102416,14.676000000000002,7,14,24,0.017956578553446675,0.005064359398135003,0.016839968449264713,0.03435205241672686,7.167500000000001,2,7,14,0.24176166084575523,0.21175621304510353,0.24124326578592642,0.27415473241292265,0.3055446407509972,0.27392639185322204,0.3050634841581456,0.3380025604493862,0.4237520681303584,0.3613281886527592,0.42146344719186724,0.49285377743655945
31396,Tyler Locklear,1B,ARI,154,0.17497442375708502,0.11669831657458954,0.1740155259595487,0.2376325672769005,26.916833333333336,18,27,37,0.09435888181708108,0.05374453370058632,0.09230454459551476,0.14109779536538647,14.51,8,14,22,0.07785352081373478,0.04036733662517742,0.07621731068366774,0.12114902933828824,11.975833333333338,6,12,19,0.01707666921281542,0,0.013833135881679087,0.03903902891927359,2.625499999999999,0,2,6,0.013292022334400995,0,0.012450526094770424,0.03608021176048858,2.043166666666668,0,2,6,0.18866467479654242,0.16076116174018612,0.188086615988078,0.21879038825502578,0.2651678182185173,0.23353141760170423,0.2648642943417273,0.2983973701621452,0.28810675166730465,0.2404862643302559,0.2865892197816575,0.3396036139060061
31431,Jordan Beck,OF,COL,560,0.24068661627875945,0.19766153919704743,0.2394606069025642,0.28748481450249697,134.754,109,134,164,0.130974992986311,0.09917835784379668,0.1303340534036861,0.1654627444250456,73.34383333333332,55,73,94,0.12009736141383964,0.08865866615201157,0.11933067449850943,0.15437956707920092,67.24,49,67,87,0.03198167635907507,0.01674050512699613,0.031056143683205008,0.05052509926648089,17.90716666666667,9,17,28,0.02867608490393553,0.013685607135334553,0.027714430696892813,0.04673484323435929,16.052,8,15,26,0.26466028124964946,0.23273229434958737,0.2641709689432109,0.2980842854888885,0.32307121281137396,0.2896953652207897,0.3226254719223969,0.35711308840944067,0.4377647370080626,0.3743541003899968,0.4354631548991551,0.5067548065569597
31500,Ryan Ritter,2B/SS,COL,189,0.22812432363774185,0.16523512357014605,0.2265504155595359,0.2977855054657651,43.11299999999998,31,43,57,0.11049631537712179,0.06867046735521856,0.10913118101486803,0.15635086205178828,20.876166666666663,13,21,30,0.08844634271889754,0.049655151017096534,0.0871783213584078,0.13264791548154115,16.716666666666665,9,16,25,0.016606756833155243,0,0.015670131648281665,0.035302671663242816,3.1376666666666666,0,3,7,0.017016727636211187,0,0.015521970747951657,0.03953101344650348,3.2141666666666664,0,3,7,0.2472580093198896,0.21536962660927966,0.2466747971405598,0.28101330539031105,0.3061478220525099,0.272791100346408,0.3056154059044069,0.34126222256321104,0.34809897795427025,0.29429540532182374,0.3464874693040137,0.40856986415927077
31539,Drake Baldwin,C,ATL,528,0.25902110718614274,0.21153613910479957,0.25781808701843667,0.30925708963977827,136.82266666666666,110,136,166,0.12513928715287626,0.09322657347076407,0.12396971878344111,0.15961608119279488,66.08966666666667,49,65,86,0.15666331036219844,0.11755848191127383,0.155281442764096,0.20073818048400688,82.749,61,82,107,0.04677682701330046,0.025812600102981777,0.04558911128422366,0.07200965052518381,24.700333333333333,14,24,38,0.0023869954861136873,0,0.001885751290860657,0.007566052151341979,1.261000000000001,0,1,4,0.28684715781889547,0.25391054082394265,0.28636305229837544,0.322103423744797,0.34669889876813154,0.3119569485942567,0.34677000923126594,0.38202510358340463,0.5019804895900196,0.43003628539719746,0.4994195388507078,0.5803857621421181
31545,Drew Gilbert,OF,SFG,154,0.1927852060467096,0.13271230850366336,0.19139619870430058,0.25932600700621644,29.678500000000007,20,29,40,0.10614317293611289,0.061374393728307865,0.10462806823076029,0.1556479033836164,16.340499999999995,9,16,24,0.09688368929901801,0.05370005451415515,0.094832749905645,0.14696803998155958,14.915833333333323,8,15,23,0.02588919995802027,0.006267064174873376,0.0250216890681045,0.05388585483793409,3.9841666666666655,1,4,8,0.014972936649873748,0,0.01281257484681882,0.04025737102755626,2.3056666666666663,0,2,6,0.20830729748301435,0.17847900288017987,0.2076207294803766,0.2397718789484519,0.2737002031988542,0.24218431529123666,0.2732020985777154,0.3066875886593412,0.34466496264206753,0.2881957168722805,0.3428339674649346,0.40672016590964544
31562,Zach Dezenzo,1B/OF,HOU,133,0.22093335630668534,0.14862923879507292,0.21954021280669445,0.29770571777961813,29.372333333333337,20,29,40,0.11828187869712992,0.06754994404050724,0.11653017397958582,0.17444606171825214,15.733500000000005,9,15,23,0.11367156393195858,0.061968903780825334,0.11171034484823616,0.17123063200659802,15.114999999999998,8,15,23,0.029297846251631343,0.007239982965095323,0.028334473268572857,0.060517770954104495,3.898500000000001,1,4,8,0.011255090572409242,0,0.007693651531173875,0.03302843621849425,1.4965000000000006,0,1,4,0.24670341278300845,0.2126956609220776,0.2459777518016582,0.28407379225409374,0.3221764968087422,0.2871242924784127,0.3217963989456455,0.35889347548294825,0.4045912602528076,0.3361597364361452,0.4021506814067439,0.48144294923869885
